smiles_polymer,smiles_monomer,monomers,pm,Mn,Tg,Tm,Tm_pred,Tg_pred,model_id,distribution,ref,comment,mechanism,monomers.1,DP,replicate_structure,dTm,dTg
C[C@@H](CC(=O)O)OC(=O)C[C@H](C)OC(=O)C[C@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@H](C)OC(=O)C[C@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@H](C)OC(=O)C[C@@H](C)O,C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",0.12,64300.0,,150.0,153.30237,4.240297,5,[],"Ajellal, N., Bouyahyi, M., Amgoune, A., Thomas, C. M., Bondon, A., Pillin, I., Grohens, Y., & Carpentier, J. F. (2009). Syndiotactic-enriched poly(3-hydroxybutyrate)s via stereoselective ring-opening polymerization of racemic _-butyrolactone with discrete yttrium catalysts. Macromolecules, 42(4), 987-993. https://doi.org/10.1021/ma8022734","Table 1, #6",ester_stereo,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",25,4,3.3023699999999963,
C[C@H](O)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O,C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",0.12,47200.0,,155.0,153.71506,4.212717,5,[],"Ajellal, N., Bouyahyi, M., Amgoune, A., Thomas, C. M., Bondon, A., Pillin, I., Grohens, Y., & Carpentier, J. F. (2009). Syndiotactic-enriched poly(3-hydroxybutyrate)s via stereoselective ring-opening polymerization of racemic _-butyrolactone with discrete yttrium catalysts. Macromolecules, 42(4), 987-993. https://doi.org/10.1021/ma8022734","Table 1, #5",ester_stereo,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",25,4,1.284940000000006,
C[C@H](O)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O,C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",0.13,36100.0,,150.0,149.06424,2.9240315,5,[],"Ajellal, N., Bouyahyi, M., Amgoune, A., Thomas, C. M., Bondon, A., Pillin, I., Grohens, Y., & Carpentier, J. F. (2009). Syndiotactic-enriched poly(3-hydroxybutyrate)s via stereoselective ring-opening polymerization of racemic _-butyrolactone with discrete yttrium catalysts. Macromolecules, 42(4), 987-993. https://doi.org/10.1021/ma8022734","Table 1, #7",ester_stereo,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",25,0,0.9357599999999877,
C[C@H](O)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O,C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",0.13,36100.0,,150.0,149.06424,2.9240272,5,[],"Ajellal, N., Bouyahyi, M., Amgoune, A., Thomas, C. M., Bondon, A., Pillin, I., Grohens, Y., & Carpentier, J. F. (2009). Syndiotactic-enriched poly(3-hydroxybutyrate)s via stereoselective ring-opening polymerization of racemic _-butyrolactone with discrete yttrium catalysts. Macromolecules, 42(4), 987-993. https://doi.org/10.1021/ma8022734","Table 1, #7",ester_stereo,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",25,1,0.9357599999999877,
C[C@@H](CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O)OC(=O)C[C@@H](C)OC(=O)C[C@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@H](C)OC(=O)C[C@@H](C)O,C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",0.13,36100.0,,150.0,148.56065,3.0264423,5,[],"Ajellal, N., Bouyahyi, M., Amgoune, A., Thomas, C. M., Bondon, A., Pillin, I., Grohens, Y., & Carpentier, J. F. (2009). Syndiotactic-enriched poly(3-hydroxybutyrate)s via stereoselective ring-opening polymerization of racemic _-butyrolactone with discrete yttrium catalysts. Macromolecules, 42(4), 987-993. https://doi.org/10.1021/ma8022734","Table 1, #7",ester_stereo,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",25,2,1.4393499999999904,
C[C@@H](CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O)OC(=O)C[C@@H](C)OC(=O)C[C@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@H](C)OC(=O)C[C@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@H](C)OC(=O)C[C@@H](C)O,C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",0.13,36100.0,,150.0,148.5509,3.0459232,5,[],"Ajellal, N., Bouyahyi, M., Amgoune, A., Thomas, C. M., Bondon, A., Pillin, I., Grohens, Y., & Carpentier, J. F. (2009). Syndiotactic-enriched poly(3-hydroxybutyrate)s via stereoselective ring-opening polymerization of racemic _-butyrolactone with discrete yttrium catalysts. Macromolecules, 42(4), 987-993. https://doi.org/10.1021/ma8022734","Table 1, #7",ester_stereo,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",25,3,1.4490999999999872,
C[C@H](O)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O,C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",0.13,36100.0,,150.0,149.0293,2.964315,5,[],"Ajellal, N., Bouyahyi, M., Amgoune, A., Thomas, C. M., Bondon, A., Pillin, I., Grohens, Y., & Carpentier, J. F. (2009). Syndiotactic-enriched poly(3-hydroxybutyrate)s via stereoselective ring-opening polymerization of racemic _-butyrolactone with discrete yttrium catalysts. Macromolecules, 42(4), 987-993. https://doi.org/10.1021/ma8022734","Table 1, #7",ester_stereo,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",25,4,0.9706999999999937,
C[C@H](O)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O,C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",0.18,61200.0,-3.0,126.0,128.08603,-3.189648,5,[],"Ajellal, N., Bouyahyi, M., Amgoune, A., Thomas, C. M., Bondon, A., Pillin, I., Grohens, Y., & Carpentier, J. F. (2009). Syndiotactic-enriched poly(3-hydroxybutyrate)s via stereoselective ring-opening polymerization of racemic _-butyrolactone with discrete yttrium catalysts. Macromolecules, 42(4), 987-993. https://doi.org/10.1021/ma8022734","Table 3, #1",ester_stereo,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",25,0,2.086029999999994,7.4320354
C[C@H](O)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O,C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",0.18,61200.0,,126.0,127.82355,-3.1338806,5,[],"Ajellal, N., Bouyahyi, M., Amgoune, A., Thomas, C. M., Bondon, A., Pillin, I., Grohens, Y., & Carpentier, J. F. (2009). Syndiotactic-enriched poly(3-hydroxybutyrate)s via stereoselective ring-opening polymerization of racemic _-butyrolactone with discrete yttrium catalysts. Macromolecules, 42(4), 987-993. https://doi.org/10.1021/ma8022734","Table 1, #2",ester_stereo,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",25,0,1.8235499999999973,
C[C@@H](CC(=O)O)OC(=O)C[C@@H](C)OC(=O)C[C@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@H](C)OC(=O)C[C@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@H](C)OC(=O)C[C@H](C)OC(=O)C[C@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@H](C)OC(=O)C[C@@H](C)O,C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",0.18,61200.0,-3.0,126.0,127.796,-3.2781572,5,[],"Ajellal, N., Bouyahyi, M., Amgoune, A., Thomas, C. M., Bondon, A., Pillin, I., Grohens, Y., & Carpentier, J. F. (2009). Syndiotactic-enriched poly(3-hydroxybutyrate)s via stereoselective ring-opening polymerization of racemic _-butyrolactone with discrete yttrium catalysts. Macromolecules, 42(4), 987-993. https://doi.org/10.1021/ma8022734","Table 3, #1",ester_stereo,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",25,1,1.7960000000000065,7.432035
C[C@H](O)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O,C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",0.18,61200.0,,126.0,128.08615,-3.1897192,5,[],"Ajellal, N., Bouyahyi, M., Amgoune, A., Thomas, C. M., Bondon, A., Pillin, I., Grohens, Y., & Carpentier, J. F. (2009). Syndiotactic-enriched poly(3-hydroxybutyrate)s via stereoselective ring-opening polymerization of racemic _-butyrolactone with discrete yttrium catalysts. Macromolecules, 42(4), 987-993. https://doi.org/10.1021/ma8022734","Table 1, #2",ester_stereo,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",25,1,2.0861500000000035,
C[C@@H](CC(=O)O)OC(=O)C[C@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@H](C)OC(=O)C[C@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@H](C)OC(=O)C[C@H](C)OC(=O)C[C@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@H](C)OC(=O)C[C@@H](C)O,C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",0.18,61200.0,-3.0,126.0,127.84764,-3.2900028,5,[],"Ajellal, N., Bouyahyi, M., Amgoune, A., Thomas, C. M., Bondon, A., Pillin, I., Grohens, Y., & Carpentier, J. F. (2009). Syndiotactic-enriched poly(3-hydroxybutyrate)s via stereoselective ring-opening polymerization of racemic _-butyrolactone with discrete yttrium catalysts. Macromolecules, 42(4), 987-993. https://doi.org/10.1021/ma8022734","Table 3, #1",ester_stereo,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",25,2,1.8476399999999984,7.432035
C[C@H](O)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O,C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",0.18,61200.0,,126.0,127.98015,-3.1683455,5,[],"Ajellal, N., Bouyahyi, M., Amgoune, A., Thomas, C. M., Bondon, A., Pillin, I., Grohens, Y., & Carpentier, J. F. (2009). Syndiotactic-enriched poly(3-hydroxybutyrate)s via stereoselective ring-opening polymerization of racemic _-butyrolactone with discrete yttrium catalysts. Macromolecules, 42(4), 987-993. https://doi.org/10.1021/ma8022734","Table 1, #2",ester_stereo,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",25,2,1.9801499999999947,
C[C@@H](CC(=O)O)OC(=O)C[C@@H](C)OC(=O)C[C@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@H](C)OC(=O)C[C@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@H](C)OC(=O)C[C@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@H](C)OC(=O)C[C@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@H](C)OC(=O)C[C@H](C)OC(=O)C[C@@H](C)O,C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",0.18,61200.0,-3.0,126.0,127.84704,-3.2900314,5,[],"Ajellal, N., Bouyahyi, M., Amgoune, A., Thomas, C. M., Bondon, A., Pillin, I., Grohens, Y., & Carpentier, J. F. (2009). Syndiotactic-enriched poly(3-hydroxybutyrate)s via stereoselective ring-opening polymerization of racemic _-butyrolactone with discrete yttrium catalysts. Macromolecules, 42(4), 987-993. https://doi.org/10.1021/ma8022734","Table 3, #1",ester_stereo,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",25,3,1.847040000000007,7.432035
C[C@@H](CC(=O)O)OC(=O)C[C@@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@H](C)OC(=O)C[C@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@H](C)OC(=O)C[C@H](C)OC(=O)C[C@@H](C)O,C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",0.18,61200.0,,126.0,127.7452,-3.2658913,5,[],"Ajellal, N., Bouyahyi, M., Amgoune, A., Thomas, C. M., Bondon, A., Pillin, I., Grohens, Y., & Carpentier, J. F. (2009). Syndiotactic-enriched poly(3-hydroxybutyrate)s via stereoselective ring-opening polymerization of racemic _-butyrolactone with discrete yttrium catalysts. Macromolecules, 42(4), 987-993. https://doi.org/10.1021/ma8022734","Table 1, #2",ester_stereo,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",25,3,1.745199999999997,
C[C@@H](CC(=O)O)OC(=O)C[C@@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@H](C)OC(=O)C[C@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@@H](C)OC(=O)C[C@H](C)OC(=O)C[C@@H](C)O,C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",0.18,61200.0,-3.0,126.0,127.69451,-3.2532504,5,[],"Ajellal, N., Bouyahyi, M., Amgoune, A., Thomas, C. M., Bondon, A., Pillin, I., Grohens, Y., & Carpentier, J. F. (2009). Syndiotactic-enriched poly(3-hydroxybutyrate)s via stereoselective ring-opening polymerization of racemic _-butyrolactone with discrete yttrium catalysts. Macromolecules, 42(4), 987-993. https://doi.org/10.1021/ma8022734","Table 3, #1",ester_stereo,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",25,4,1.694509999999994,7.432035
C[C@H](O)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O,C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",0.18,61200.0,,126.0,127.92785,-3.1572642,5,[],"Ajellal, N., Bouyahyi, M., Amgoune, A., Thomas, C. M., Bondon, A., Pillin, I., Grohens, Y., & Carpentier, J. F. (2009). Syndiotactic-enriched poly(3-hydroxybutyrate)s via stereoselective ring-opening polymerization of racemic _-butyrolactone with discrete yttrium catalysts. Macromolecules, 42(4), 987-993. https://doi.org/10.1021/ma8022734","Table 1, #2",ester_stereo,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",25,4,1.9278500000000065,
C[C@H](O)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O,C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",0.2,27400.0,,133.0,134.16132,-3.005642,5,[],"Ajellal, N., Bouyahyi, M., Amgoune, A., Thomas, C. M., Bondon, A., Pillin, I., Grohens, Y., & Carpentier, J. F. (2009). Syndiotactic-enriched poly(3-hydroxybutyrate)s via stereoselective ring-opening polymerization of racemic _-butyrolactone with discrete yttrium catalysts. Macromolecules, 42(4), 987-993. https://doi.org/10.1021/ma8022734","Table 1, #1",ester_stereo,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",25,0,1.1613199999999892,
C[C@H](O)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@H](C)CC(=O)O,C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",0.2,27400.0,,133.0,134.1643,-3.003572,5,[],"Ajellal, N., Bouyahyi, M., Amgoune, A., Thomas, C. M., Bondon, A., Pillin, I., Grohens, Y., & Carpentier, J. F. (2009). Syndiotactic-enriched poly(3-hydroxybutyrate)s via stereoselective ring-opening polymerization of racemic _-butyrolactone with discrete yttrium catalysts. Macromolecules, 42(4), 987-993. https://doi.org/10.1021/ma8022734","Table 1, #1",ester_stereo,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",25,1,1.1642999999999972,
